logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene
-0.698739065467258	6.79721512219959	-7.89384153763789	7.76995477983782e-15	2.96389992438727e-12	23.0743857959084	IGFALS
-0.242129803669591	8.31210468431772	-7.8835883100937	8.39412161500254e-15	3.13386493571169e-12	22.9997419328325	MKL2
-0.881225214535578	7.16745875763747	-7.87913531929804	8.68035401826315e-15	3.17321191580132e-12	22.967350562821	RIMS4
0.501267387258745	6.65162199592668	7.87584778177439	8.89782487581586e-15	3.18632924685594e-12	22.9434471070506	IRF4
0.564227571452362	9.17402922606925	7.83779318505337	1.18413126005048e-14	4.15559024402116e-12	22.6673935777897	PIM2
0.364871033768825	7.84776817718941	7.81979867315242	1.35491138512758e-14	4.6078760287808e-12	22.5372686940087	FAM49A
0.797418475762108	9.85382591649694	7.81875491745636	1.36553002505614e-14	4.6078760287808e-12	22.5297289989208	LAMP3
-0.431196944860897	7.28473798370672	-7.77689929079395	1.86612085424324e-14	6.17826842064267e-12	22.2281109573725	C1orf226
0.655649077842023	11.2147724032587	7.73473806869398	2.5523479115513e-14	8.29371274147974e-12	21.9257350298783	CD79A
0.466957201875247	6.90411843177189	7.71871563730821	2.87380948372329e-14	9.16849727470775e-12	21.8112045135223	CXCR6
0.559262753623181	8.75672082484725	7.70620193764544	3.15232259655873e-14	9.87746510746716e-12	21.721900878813	PDCD1
-0.645990801504002	7.59752204684318	-7.6884428828012	3.59374088802352e-14	1.10630476073945e-11	21.595383881464	STC2
0.517265784012748	7.53258467413442	7.68253330032973	3.75371678701651e-14	1.13562876658239e-11	21.5533407780206	TIGIT
0.70960568168296	9.78244271894094	7.64558647157316	4.92532107671629e-14	1.44559033992971e-11	21.2911352499303	CCL5
-0.981979658980019	8.74568935845214	-7.64331462002942	5.00809761760508e-14	1.44559033992971e-11	21.2750488296964	CA12
0.446093853073458	8.89940142566191	7.64284393061693	5.02541806210248e-14	1.44559033992971e-11	21.2717165237445	CD53
-0.250400320791982	7.38381588594705	-7.6377658044882	5.21607535822885e-14	1.47623345662648e-11	21.2357768422251	WDR19
0.275099604483469	10.0639299389002	7.62372761966849	5.78098115924427e-14	1.61014089525808e-11	21.1365338322616	TRIM27
-0.359177685442988	9.99353808553971	-7.60147117095689	6.8023429624657e-14	1.83847972067553e-11	20.9795235552339	MED13L
0.516089969539034	7.67174363543788	7.60131006925812	6.81034831275485e-14	1.83847972067553e-11	20.9783885318734	ICOS
-0.474662672235305	9.03309373727088	-7.59884652220935	6.93392682981215e-14	1.84347900125324e-11	20.9610345547694	SLC22A5
0.52744431546131	8.15265305498982	7.59662307000302	7.04735538747552e-14	1.84567082065721e-11	20.9453761637768	IL2RB
0.700690754384703	8.16325860488798	7.57827327690315	8.05593068030137e-14	2.07878552422424e-11	20.8163052564711	CD19
-0.368555165512477	7.53840402240326	-7.56541544841029	8.84601468966256e-14	2.21941159352454e-11	20.7260294935397	IL6ST
1.13200017086693	9.41667851323829	7.56529341350787	8.85386741589548e-14	2.21941159352454e-11	20.725173329636	S100A9
0.476854763570589	9.05994368635438	7.56297438829972	9.00440346460395e-14	2.22535588159726e-11	20.7089060065511	CXCR3
-0.44172921658218	7.88587082484725	-7.52846613696659	1.15659478805982e-13	2.8064643446478e-11	20.4673637752434	MAST4
-0.594569506199274	8.22117790224033	-7.52716274173822	1.16756082042109e-13	2.8064643446478e-11	20.4582598394109	PRRT2
0.469170031650835	9.10773859470468	7.52084487724477	1.22218293930495e-13	2.89806000486271e-11	20.4141507769356	ITM2C
-0.632960403607713	8.03313971486762	-7.50051573921528	1.41557335487953e-13	3.31187542107616e-11	20.2724436125544	SYBU
-0.446023313343322	6.57145066191446	-7.48845766102483	1.54419621641176e-13	3.565264606497e-11	20.188552332754	CCDC170
0.883739021441649	8.49997729124236	7.47891816675635	1.65404184487374e-13	3.76928211064929e-11	20.1222686561336	TNFRSF17
-0.365269028580943	7.51456532586558	-7.47657002427548	1.68223849206141e-13	3.78438959233354e-11	20.1059644965597	PNPLA4
0.380542072059204	9.63372082484725	7.46888306550701	1.777893274616e-13	3.90312823455574e-11	20.0526225459094	SLC7A7
0.507125134575563	9.99934643584521	7.46875683170949	1.77950794303562e-13	3.90312823455574e-11	20.0517469822941	STAT1
0.54989500083291	8.55093253564155	7.46001866418951	1.8948567382696e-13	4.10482113412552e-11	19.991170680825	LCK
0.473454539396962	13.1735951120163	7.45624596255526	1.94690379508528e-13	4.16613669419042e-11	19.9650364074672	C1QB
0.433266927964583	14.3259176171079	7.41184497224678	2.6758304917287e-13	5.65696357088718e-11	19.6583474877495	HLA-E
-0.30267274505604	6.48633940936864	-7.41008986694308	2.70958920445024e-13	5.66013830601051e-11	19.6462581025725	EPB41L5
-0.529666535541746	7.63765982688391	-7.39728347612136	2.96892376088469e-13	6.12890649791101e-11	19.55812343172	BAI2
0.368112000190377	6.77149857433809	7.39289297657529	3.06333529008817e-13	6.21284876602513e-11	19.5279389685226	SLAMF1
0.569038690654665	8.44368075356416	7.39066592945631	3.11234751619672e-13	6.21284876602513e-11	19.5126342485686	TCAP
-1.17004590704646	9.29976568228106	-7.39051003177438	3.11580721154734e-13	6.21284876602513e-11	19.5115630422509	NKAIN1
-0.364202044187048	5.97138944954128	-7.3741924452876	3.50221785837057e-13	6.90487828773354e-11	19.3988662849039	CASC1
-0.596841856452718	6.25695086558045	-7.37126547742054	3.5732556248136e-13	6.96665738317824e-11	19.379484618584	PGR
-1.36900061040906	8.02533233197556	-7.36703160297306	3.68243374494159e-13	7.10062251895496e-11	19.3504681578988	AGR3
-0.451001676780651	7.42594511201629	-7.36542625293365	3.72468286095264e-13	7.10402284360174e-11	19.3394699374277	ABAT
-0.486299931462834	7.34063044806517	-7.35660513245883	3.96548249271086e-13	7.48197003221478e-11	19.2790748464596	IRS1
-0.471141001642031	9.33867886965377	-7.35249311378049	4.08290257131182e-13	7.62156291689452e-11	19.2509434175215	C5orf30
0.758961246519588	7.86071945010183	7.34915518048036	4.18072712693437e-13	7.72202304171763e-11	19.2281180556777	CCL13
-0.268879588301085	7.15208177189409	-7.34664940820033	4.255674814984e-13	7.73665854567263e-11	19.2109892436422	THAP10
-0.694131391923077	6.16062515274949	-7.34594986812012	4.27683295680313e-13	7.73665854567263e-11	19.2062083009401	FAM196A
-0.530178992408552	6.57930631364562	-7.33738673590763	4.54436763474363e-13	8.13673662110678e-11	19.1477173522553	PLCD4
0.418188406749001	14.6813114052953	7.33037739708056	4.77555046185559e-13	8.39374306223868e-11	19.0998850928335	IFI30
-0.503217934366144	9.51635651731161	-7.33014006572077	4.783577285142e-13	8.39374306223868e-11	19.0982662414354	WWP1
-0.516223079412668	7.69122963340122	-7.32447306497095	4.97923159232465e-13	8.6505521535169e-11	19.0596252187669	IGF1R
0.479617533247537	13.3203652395515	7.32311467881692	5.03088518816509e-13	8.65460219575813e-11	19.0497018861739	HLA-F
0.457112117988619	9.6759616598778	7.30838677410249	5.57850147980725e-13	9.46398950529045e-11	18.9500849169219	ST6GAL1
-1.06768939006686	7.70069643584521	-7.30630158959053	5.66119826941082e-13	9.46398950529045e-11	18.9359015453657	NPY1R
-0.621945667095673	9.72525739041794	-7.30635240592581	5.66318400897873e-13	9.46398950529045e-11	18.9355891902288	C6orf211
0.527538378667803	9.49915646639511	7.30437004627923	5.73887656661213e-13	9.5000063315418e-11	18.9227664701242	STARD3
0.556294026796118	13.1242807535642	7.30019533692959	5.91036310687702e-13	9.63195838327187e-11	18.8943878146544	TAP1
0.542507456271857	10.8625681262729	7.29966925010915	5.93232775444713e-13	9.63195838327187e-11	18.890812635512	SOD2
0.763793561076594	9.63347245417515	7.29845656524302	5.98326473913851e-13	9.63195838327187e-11	18.8825723544291	GRB7
0.663873642226498	8.80595050916497	7.29400075871452	6.17414382135514e-13	9.84888196666533e-11	18.8523053564859	LAG3
0.571215061754829	7.09368060081466	7.29044974594585	6.33053894390209e-13	1.00017505374623e-10	18.8281962130063	KIAA0125
-0.791660668713252	7.37313910386965	-7.28925620668108	6.38397481162465e-13	1.00017505374623e-10	18.8200951931886	CLSTN2
-0.286759551414765	8.57267805498982	-7.28278553437051	6.68148429367678e-13	1.03752216726678e-10	18.7761968801999	COQ7
0.345162364769991	8.56435259674134	7.27942247305124	6.84145270698549e-13	1.05304360218837e-10	18.7533950051929	DPEP3
-0.400470708693267	6.05732601832994	-7.27184396472717	7.21586515272744e-13	1.1010155289992e-10	18.7020465945385	BAIAP3
-0.684806947240657	9.06476349287169	-7.26659013154774	7.48717785268527e-13	1.13256473949197e-10	18.6664772246303	PARD6B
-0.341213942314552	7.6582033095723	-7.25632512237917	8.04652552282649e-13	1.20677250725672e-10	18.5970478169335	ERLIN2
0.797319824373516	9.55085101832994	7.24939301074111	8.44729260608691e-13	1.25614104541531e-10	18.5502108989168	KRT86
0.623659492872603	9.70615453156823	7.24185267840137	8.90551411501371e-13	1.31315173257265e-10	18.4993101155706	CD3D
-0.345353239570686	6.64095641547862	-7.23747223884456	9.18283980138672e-13	1.34276074995777e-10	18.4697619119342	ABLIM3
-0.402494597701144	6.19277815682281	-7.23375140116276	9.42506030177269e-13	1.36678952987773e-10	18.4446756437014	ADCY1
-0.518161627519567	8.0397933299389	-7.21901613981374	1.04475213049876e-12	1.49220369303456e-10	18.3454427084564	PPM1J
-0.517761065419665	6.68924760692464	-7.21884564433549	1.04599677576367e-12	1.49220369303456e-10	18.3442955889541	CACNA2D2
0.461054480140874	10.0723394602851	7.21699473644631	1.05960285148857e-12	1.49942348669919e-10	18.3318439643367	TNFSF13B
-0.38391747911758	7.60521247454175	-7.2153176749302	1.0720810933798e-12	1.50494455564283e-10	18.3205643327022	ANO1
0.568179223959441	7.66040738289206	7.20322710123699	1.16641642599145e-12	1.62437373229142e-10	18.2393148345078	GNLY
-0.940092842150342	9.34837270875764	-7.19447532994736	1.23974462457493e-12	1.71289755333987e-10	18.1805786722187	NAT1
-0.563843253373307	7.08817703665988	-7.18397360344433	1.33373208791388e-12	1.82835913645506e-10	18.1101826281102	ZMYND10
-0.243451534708833	6.69281069246436	-7.17252778314923	1.44415014406207e-12	1.96438004479512e-10	18.0335633010088	STK36
0.661883430189659	11.719216598778	7.16401017556066	1.53210224307974e-12	2.06798446610155e-10	17.9766169584157	CD2
-0.399163139858637	10.0421648676171	-7.12744707771925	1.97334556386001e-12	2.63904411308877e-10	17.7328577502861	SPR
0.645718931724605	7.35959404276986	7.12657537271088	1.98526142889222e-12	2.63904411308877e-10	17.7270599570551	SMR3A
-1.01530511744127	8.2606483706721	-7.12465446772596	2.01176950947396e-12	2.65417440471726e-10	17.7142860876984	GFRA1
0.364751659884339	11.5897797352342	7.11984095177453	2.07973189672987e-12	2.72336235760589e-10	17.6822901961775	SPCS3
-0.354587675685962	7.73789979633401	-7.10940051423461	2.23498631069611e-12	2.90357198502311e-10	17.6129585439399	LRRC49
0.448387389876485	8.37497978615071	7.10840017962348	2.25044617292496e-12	2.90357198502311e-10	17.6063204470783	CD6
0.402957403203155	8.61540590631365	7.10223946623622	2.3480001783071e-12	2.98823791007472e-10	17.5654572598753	C1QC
-0.535472238642577	6.62542067209776	-7.10210795604414	2.35012726728393e-12	2.98823791007472e-10	17.5645853182647	ERBB4
0.581466714737862	9.12757423625255	7.0982878512014	2.4127477207317e-12	3.04579023422151e-10	17.5392635270167	NYX
-0.282093523952306	7.4787233706721	-7.09570670156706	2.45598363583872e-12	3.07822463271872e-10	17.5221611717709	BBS1
1.04581748215123	12.4951231327801	7.09466681346554	2.50251189889136e-12	3.11429619076927e-10	17.5049894765513	UBD
0.470353814521305	9.07732057026477	7.09114481968289	2.53426679919646e-12	3.13160419193664e-10	17.4919484522193	ICAM1
0.607914613197399	12.2186902892562	7.08579108759594	2.65291690173624e-12	3.25529600522838e-10	17.4486692666473	IL4I1
-0.780535632183898	7.52889348268839	-7.07707932707479	2.7913850946035e-12	3.40141904548664e-10	17.3989048469447	DNALI1
-0.229834447538133	7.92441018329939	-7.0728555640245	2.8734798530368e-12	3.47730696422323e-10	17.3709970532607	CDKN2AIPNL
0.383118666857042	8.43691232179226	7.06585241928946	3.0148506345449e-12	3.6233961701616e-10	17.3247580702474	SOCS1
0.321494766664283	7.69152316700611	7.06247557513733	3.08543739487472e-12	3.68300475971883e-10	17.3024768696056	MEI1
-0.270287499107586	6.49273869653768	-7.052921331796	3.29406144428538e-12	3.90546595695105e-10	17.2394877965687	AMN1
-0.431159820565902	6.42526038696538	-7.04427019033925	3.49487770423008e-12	4.10647607513853e-10	17.1825190409937	ZNF703
-0.701193839032856	7.3394599287169	-7.04362159782451	3.51040868108953e-12	4.10647607513853e-10	17.1782505272674	MAPT
0.53855065895623	11.2014804480652	7.04030631901692	3.59085997890341e-12	4.17276953972306e-10	17.1564375709633	PSMD3
-0.398411199162319	11.2686985743381	-7.03656765825689	3.68375866266141e-12	4.24719611284467e-10	17.1318500810796	ELP2
0.681008417695905	8.60669307535642	7.03489738941255	3.72602056193562e-12	4.24719611284467e-10	17.1208692835205	CXCL11
0.468743220294609	9.23124246435845	7.03483841134631	3.7275215215027e-12	4.24719611284467e-10	17.1204815888222	SEL1L3
-0.375863702434493	9.2297183299389	-7.03145306163571	3.81467922859811e-12	4.31846299511039e-10	17.0982327730232	SPOPL
0.303955080792933	8.49873467413442	7.03008922695239	3.85035463470109e-12	4.33090851122437e-10	17.0892722632169	MLKL
0.478169345803283	11.6887028513238	7.02813759256248	3.90197626703592e-12	4.36101767883308e-10	17.0764525884685	C1QA
0.538636761857159	8.84935117107943	7.02576462637118	3.96565841330868e-12	4.40413975812199e-10	17.0608696457569	NKG7
-0.373617342281234	6.29261476578411	-7.02452137343927	3.99942925646987e-12	4.41370975869666e-10	17.0527072712237	GREB1
0.315417969348655	8.73805544806517	7.02192413677308	4.07089245366502e-12	4.46449686777876e-10	17.0356597451858	BATF3
-0.348402432117271	7.39052179226069	-7.01385242598573	4.30108387221892e-12	4.68764712458542e-10	16.9827156579225	HTR7
-0.322721637990524	8.33890412423625	-7.00891431044755	4.44816142296088e-12	4.81801780794411e-10	16.9503526096252	FAM63A
0.457149695866345	8.50604058044807	7.00757576313518	4.48887233251834e-12	4.83228483550302e-10	16.9415836860061	EAF2
0.860452063492052	9.31601059063136	7.00622671565136	4.53027267600939e-12	4.84711552719127e-10	16.9327475056556	RARRES1
0.447948682801451	13.1359272912424	7.00222037825245	4.65544374289931e-12	4.94207158281484e-10	16.9065152940965	HLA-DRA
-0.420778684467285	10.7971070264766	-7.00159296569074	4.67535124378677e-12	4.94207158281484e-10	16.9024084255952	DBNDD2
0.336690111134904	9.29044114052953	6.99835144052472	4.77954214948505e-12	5.02195365850384e-10	16.8811955976536	SYK
-0.242296831108253	8.61264226069246	-6.99520240040085	4.88294192749783e-12	5.10005845248836e-10	16.86059649929	SIRT3
0.758915838577523	12.5989417940877	6.99112558003891	5.0230858674407e-12	5.21538980567941e-10	16.833475580258	KRT81
-0.212756946526735	7.2976767311609	-6.97828818909284	5.47704574335286e-12	5.65327774462427e-10	16.7500974242064	CAMLG
-0.297440220366003	7.48738788187373	-6.97358060855888	5.65465535654407e-12	5.80247003165373e-10	16.7193862271188	TPBG
-0.233546740439301	10.1287208757637	-6.9715940340437	5.73129093177633e-12	5.84691639417902e-10	16.7064318838202	ANKS3
0.306278659003827	6.82380310590631	6.97070444218931	5.76593810759853e-12	5.84826103896135e-10	16.700631986032	CD274
-0.492518978978983	6.80021957186544	-6.95987651651285	6.20815882922907e-12	6.26060706761393e-10	16.629569225288	KIAA1467
0.373564608648052	7.23786771894094	6.95575608915177	6.37984861876389e-12	6.39698306934e-10	16.6032729041045	P2RY8
0.474308531924508	13.2451937881874	6.95355352088672	6.47556777266813e-12	6.45606748335271e-10	16.5889434900475	ISG20
0.407309761309816	9.25286109979633	6.95201300772562	6.54335161915717e-12	6.48679044414412e-10	16.5789236976696	SH2D2A
-0.594736011993995	7.92390020366599	-6.95063797784251	6.60444195842443e-12	6.51056983395918e-10	16.5699819367033	KIF5C
0.683422805264027	9.49301252545825	6.94143452375743	7.02799510261407e-12	6.85989152573308e-10	16.5101734726146	CCL8
0.322969742599746	12.4404180428135	6.94133156218236	7.03698908435604e-12	6.85989152573308e-10	16.5089903543937	PNP
0.555400760096136	10.5177385947047	6.93506385538354	7.3366789315404e-12	7.11252514981986e-10	16.4688158144624	HAPLN3
0.429612146069817	8.46042194501018	6.92950032304523	7.6171099883956e-12	7.34381477837239e-10	16.4327261096461	GIMAP5
0.543483130339586	10.1062371690428	6.92845757536552	7.67082820636635e-12	7.35519248836669e-10	16.4259648974109	GBP4
-0.27506440708217	8.15569282077393	-6.92564835080831	7.81740514515158e-12	7.45500043923776e-10	16.4077543715991	ZC3H6
0.276657815140046	8.79757092668024	6.91612331305881	8.33514668227609e-12	7.90577399102154e-10	16.3460590154279	UBE2J1
-0.884076125032711	8.08571929735234	-6.9152510319908	8.3842086472209e-12	7.90955425445081e-10	16.3404129398585	DOK7
0.570637417129596	9.48966884576098	6.90650736466995	8.90725235485485e-12	8.35805118024802e-10	16.2825136543043	CPNE5
0.460223622236495	7.70190157841141	6.90253555149054	9.13240863651898e-12	8.49360961518824e-10	16.2581817883164	TBX21
-0.379019666357293	7.02273686354379	-6.90227300461749	9.14852805192099e-12	8.49360961518824e-10	16.2564853395117	SYTL4
-0.304844836867277	6.76031379837067	-6.90048938821011	9.25877703425897e-12	8.55072424316538e-10	16.2449620349782	CSAD
0.343693936603122	7.07305697556008	6.89501382507526	9.60544050982218e-12	8.82443270292408e-10	16.2096032479176	IL2RG
0.47349243140334	11.2885119144603	6.88879462642964	1.00146459238162e-11	9.13898612892277e-10	16.1694732422287	CCL2
0.66574817460318	9.24614734964322	6.88832398709789	1.00519993325474e-11	9.13898612892277e-10	16.1659426139411	LYZ
0.437058622117507	12.4357221995927	6.88263700407875	1.04366353140226e-11	9.39754466491029e-10	16.1297729016545	HLA-DPA1
-0.191792579900523	7.28263401221996	-6.88153896623275	1.05136966871744e-11	9.39754466491029e-10	16.1226968495594	METTL15
-0.412841970205368	8.35126318737271	-6.88111000844247	1.05439527709029e-11	9.39754466491029e-10	16.1199328078564	KCTD6
-0.741988364865177	7.07864704684318	-6.88101572574119	1.05506143442601e-11	9.39754466491029e-10	16.1193253067409	LPPR3
0.455903658884838	9.12560025458249	6.8794297094597	1.06632957708069e-11	9.44994196415899e-10	16.1091071013267	TRAF3IP3
-0.260435657885341	10.5453194501018	-6.87821282223909	1.07505514499446e-11	9.45336687715323e-10	16.1012685264964	CCDC104
1.08638548265461	11.0007149230769	6.87846802655752	1.07749095311486e-11	9.45336687715323e-10	16.0997143352317	MMP1
-0.591117094785933	6.5095399185336	-6.87643778904695	1.08790858844377e-11	9.49727960269796e-10	16.0898369107823	RGS22
0.656497446038877	12.813549185336	6.86993308233132	1.13631226915645e-11	9.8707284093506e-10	16.047967992497	KRT7
0.449654632445675	7.42225554989817	6.86887397214774	1.1443909682222e-11	9.89193513270684e-10	16.0411542077689	ETV7
-0.245718732776466	6.00045952138493	-6.86190829866284	1.19894562140616e-11	1.03126954994186e-09	15.9963642919396	CPEB2
-0.319755338759188	7.75082235234216	-6.85551419688987	1.25126486482471e-11	1.07102168697947e-09	15.9552859218476	IVD
-0.39982269412912	7.44804872708758	-6.85166941943541	1.28379590914495e-11	1.09353236979449e-09	15.9306021984011	WNT3
0.413176304704786	8.28064083503055	6.84302041998287	1.36003841723634e-11	1.15287894237904e-09	15.8751209804953	CCL3L3
0.375579969063082	9.91472708757638	6.83824321760493	1.40403646282821e-11	1.18445326025224e-09	15.8445036611812	IL10RA
0.33934457580733	6.67496323828921	6.83505078441196	1.43421390586533e-11	1.20412207685258e-09	15.824054022059	CCR2
0.451489946693314	7.10998070264766	6.83417205600206	1.44263141529606e-11	1.20542159258095e-09	15.8184267086718	COL4A4
-0.353483708145923	12.7555620162933	-6.83275182581782	1.45633863244041e-11	1.20854330403152e-09	15.8093330455712	HEBP1
-0.530966082434967	9.33330473523422	-6.83194432425775	1.46418903744108e-11	1.20854330403152e-09	15.8041634184154	ABCA3
-0.461235169455173	6.84165372069317	-6.83173573546652	1.46702982708561e-11	1.20854330403152e-09	15.8023532113589	FAM47E
0.472944496799214	10.0571145621181	6.81726927565204	1.6143071904982e-11	1.32365646129308e-09	15.7103103750364	CCR5
-0.255528819875774	11.953750407332	-6.81455474945665	1.64368433851272e-11	1.34147577152942e-09	15.6929699368216	BTF3
-0.786087190928336	7.90463884928717	-6.81293824316574	1.66142690794221e-11	1.34967860896583e-09	15.6826466478412	SLC7A2
0.486678078103799	7.97640794297352	6.80888506582497	1.70674413300701e-11	1.38010319363474e-09	15.6567721381005	CD247
0.567497616191896	8.41072082484725	6.80183843408834	1.78843302850849e-11	1.4395245115247e-09	15.6118214365053	EGFL6
-0.274528541919513	8.06660376782077	-6.78177487581648	2.04260199136218e-11	1.63659986951745e-09	15.4840670040973	NUDT6
0.429769299159939	11.2170063136456	6.77718199022587	2.1055903632851e-11	1.67939973202562e-09	15.4548701250317	FKBP11
-0.289667469360554	9.02173477596741	-6.77067472544138	2.19810540685799e-11	1.74525590833199e-09	15.4135343703918	MST1
0.29077133633634	7.0802000509684	6.76966526878838	2.21398490692987e-11	1.74994563792336e-09	15.4066720549914	BIN2
-0.457045855643601	9.30539460285132	-6.76620819391931	2.26390173203948e-11	1.78137595031824e-09	15.3851827582618	QDPR
-0.295692466147874	10.1457156822811	-6.76198325689015	2.3279143931781e-11	1.82356758290608e-09	15.3583803449701	C10orf32
-0.811127316817772	6.95608421588595	-6.74774029355259	2.55706236547002e-11	1.99416770341788e-09	15.2681371857391	FSIP1
0.383519074748335	10.2196152749491	6.74561048945842	2.59317612193183e-11	2.01338324829814e-09	15.2546576666148	FCGR1B
0.317914380666805	7.99055188391039	6.74169507064425	2.6608765909126e-11	2.05684588285213e-09	15.2298871050667	CTSS
0.472580224173621	7.77614928716904	6.73495973532434	2.78141170364407e-11	2.14058908613344e-09	15.1873072112277	GSDMB
0.434173578659686	14.2542497441146	6.73433645568575	2.80013946279368e-11	2.1455915787616e-09	15.1813937834034	HLA-DRB1
-0.533392688417689	6.31998818737271	-6.73020067102521	2.86979040639179e-11	2.18940053308508e-09	15.1572444000448	PTPRT
