pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_HYPOXIA	2.00426109233822e-05	8.35108788474257e-05	0.575610261071129	0.41851190704436	1.77312200708631	191	ANGPTL4;TMEM45A;CP;ADM;PDK1;GPC4;PFKP;EDN2;DDIT4;MT2A;P4HA1;ISG20;GPI;PGK1;ERRFI1;LDHA;PLAUR;NDRG1;CXCR4;MIF;CITED2;WSB1;HMOX1;GAPDH;SLC2A5;PLIN2;VLDLR;VEGFA;ENO1;AK4;B4GALNT2;TES;SLC2A3;TPST2;FBP1;HK2;IL6;ZFP36;KDELR3;GLRX;FOS;PLAC8;MT1E;NFIL3;GBE1;PFKL;HS3ST1;TGM2;PFKFB3;HDLBP;KLF7;LDHC;ADORA2B;GPC3;HOXB9;TPI1	significant
HALLMARK_COMPLEMENT	0.000125860695322602	0.000449502483295007	0.518848077743792	0.39816792331727	1.69365737785709	198	S100A9;DUSP6;CP;GZMB;PDP1;PRSS36;CXCL1;PLA2G7;APOC1;KYNU;OLR1;PHEX;CEBPB;CPM;CTSS;F7;CD46;CASP7;C1QA;DUSP5;FN1;ME1;PLAUR;CTSD;GPD2;CA2;LAP3;CTSC;CCL5;C1QC;CASP3;FCER1G;GZMA;ITGAM;IL6;CD55;CASP10;MMP13;PIK3CG;PSMB9	significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.00445793576460819	0.0111448394115205	0.407017918923954	0.456486881886379	1.68375871115314	72	FADS2;TRIB3;TMEM97;DHCR7;CBS;TNFRSF12A;MAL2;ECH1;ERRFI1;PLAUR;SQLE;SREBF2;S100A11;FDPS;LDLR;HMGCS1;TP53INP1;ALCAM;NFIL3;MVD;FASN;EBP;LGALS3;IDI1;LSS;TM7SF2;CXCL16;ETHE1;PDK3;PLSCR1	significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.000787093443434312	0.00231498071598327	0.477270815362862	0.431407795789706	1.67810803566742	106	PSAT1;DDIT4;CEBPB;SPCS3;MTHFD2;HERPUD1;NABP1;CCL2;ASNS;ATF4;DNAJB9;CALR;VEGFA;EIF4EBP1;EIF2AK3;CKS1B;KDELR3;SSR1;WIPI1;HSP90B1;KIF5B;YWHAZ;XPOT;EIF2S1;NOLC1;CHAC1;XBP1;PDIA5;ERN1;DNAJC3;EDEM1;ALDH18A1;POP4;YIF1A	significant
HALLMARK_MYC_TARGETS_V2	0.010875739516548	0.0217514790330959	0.380730400722792	0.448840608833389	1.58364979939572	57	TMEM97;MCM4;HK2;SLC19A1;GNL3;UNG;SRM;IMP4;IPO4;HSPD1;NOLC1;MCM5;DUSP2;RCL1;MRTO4;SLC29A2;DDX18;PLK1;CBX3;NIP7;MAP3K6	significant
HALLMARK_MYC_TARGETS_V1	0.0012696045218439	0.00352667922734417	0.45505986738723	0.365462682493271	1.55088138386424	193	PSMD3;PABPC1;CDC45;CDC20;TYMS;PGK1;LDHA;PRDX4;EEF1B2;MCM4;CTPS1;RPS5;RANBP1;AP3S1;GNL3;SRM;KPNA2;HDAC2;TRA2B;XPOT;EIF2S1;RAD23B;PABPC4;CCNA2;HSPD1;UBE2L3;EIF3D;NOLC1;MCM5;PSMD8;MAD2L1;SRPK1;EXOSC7;PSMD7;SNRPD3;U2AF1;RFC4;DDX18;RPS6;SNRPG;IMPDH2;CBX3;SET;PSMD14;ABCE1;XRCC6;RPS10;SMARCC1;DDX21;ORC2;DEK;HNRNPA3;EIF4A1;PSMA6;PSMA2;XPO1;SYNCRIP;FBL;BUB3;RPS3;CAD;HSPE1;NCBP1;C1QBP;MCM7;CCT4;SSB;MCM6;POLE3;ACP1;PA2G4;RPL6;COX5A;EIF2S2;HNRNPR;IFRD1;CANX;RPL14;UBA2;CSTF2;NOP56;ODC1;PSMB3;SRSF7	significant
HALLMARK_MITOTIC_SPINDLE	0.00188664250700265	0.00496484870263855	0.45505986738723	0.361303529072032	1.53682589125436	197	CDK1;TUBA4A;KIF2C;ANLN;DLGAP5;DYNLL2;BRCA2;ECT2;CCNB2;CENPF;ARHGAP27;BUB1;AURKA;TUBD1;PIF1;TTK;FBXO5;BIRC5;KIF23;CDC42EP1;NUSAP1;NDC80;NEK2;KIF11;KIF4A;SHROOM1;RACGAP1;STK38L;KIF15;CSNK1D;EZR;SMC4;KIF5B;CENPE;RAB3GAP1;MYO9B;MID1;TOP2A;PRC1;SHROOM2;TPX2;SSH2;LMNB1;INCENP;RANBP9;FGD4;KIF20B;PPP4R2;MAP1S	significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.00788693624707736	0.0168945541153779	0.380730400722792	0.391490039959273	1.51922206329044	104	PDK1;TRIB3;CDK1;E2F1;PIK3R3;FASLG;PRKAA2;CXCR4;DAPP1;ACTR3;CALR;PLCB1;MAP2K3;HSP90B1;MAP2K6;IL2RG;MAPK1;CLTC;NGF;ARF1;ACTR2;DDIT3;SFN;PPP2R1B;MAPK10;PTPN11;TIAM1;FGF17;CAB39L;MAPK9;FGF22;MYD88;IL4	significant
HALLMARK_IL2_STAT5_SIGNALING	0.00507099996935977	0.0120738094508566	0.407017918923954	0.348984936761296	1.48525309402289	194	SPP1;IRF4;CCNE1;TNFSF10;P4HA1;PNP;TNFRSF21;CXCL10;GBP4;PTRH2;CTLA4;IL13;TTC39B;ETV4;NDRG1;ENPP1;IL2RB;ICOS;CA2;PLIN2;CASP3;SLC1A5;IL2RA;SPRED2;SLC2A3;HK2;CD79B;BATF;RGS16;ALCAM;CSF2;NFIL3;GLIPR2;CKAP4;UCK2;SPRY4;TGM2;IL10RA;CAPG;PRKCH;LCLAT1;IL10;NCOA3;CDCP1;PDCD2L;TNFRSF8;XBP1;IRF8;ADAM19;SLC29A2;SLC39A8;TNFRSF9;IFNGR1	significant
HALLMARK_ANDROGEN_RESPONSE	0.0193277434117832	0.0371687373303524	0.352487857583619	0.382731141355191	1.47029434455116	96	DBI;LMAN1;SPDEF;SPCS3;UBE2J1;TMPRSS2;DHCR24;SGK1;GSR;NDRG1;UAP1;PGM3;DNAJB9;CENPN;MYL12A;ELL2;B2M;NGLY1;HMGCS1;ABCC4;TNFAIP8;MAK;SLC38A2;SEC24D;SAT1;IDI1;RAB4A;FKBP5;APPBP2;INSIG1	significant
HALLMARK_XENOBIOTIC_METABOLISM	0.00702491606832762	0.0159657183371082	0.407017918923954	0.341677160705467	1.45415176025738	194	HSD17B2;ACOX2;AQP9;ABCC3;PAPSS2;MT2A;XDH;HSD11B1;TMEM97;KYNU;COMT;TDO2;NQO1;SPINT2;UPP1;GSR;TGFB2;GNMT;ECH1;SHMT2;PYCR1;IDH1;ARG2;HMOX1;IL1R1;BCAT1;DDT;CA2;GCH1;TTPA;SLC1A5;FBP1;APOE	significant
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0652818991097923	0.105293385660955	0.213927855492356	0.417818677011206	1.4190021499925	47	PFKP;SOD2;NQO1;MGST1;GSR;PRDX4;FTL;GLRX;PRDX1;TXN;TXNRD1;TXNRD2;PRDX6;G6PD;IPCEF1	non-significant
HALLMARK_KRAS_SIGNALING_UP	0.0431472081218274	0.071912013536379	0.245041785430996	0.317780200175983	1.34634894937076	191	DUSP6;ANGPTL4;SPP1;MYCN;GALNT3;ADAMDEC1;ST6GAL1;HSD11B1;ADAM8;PLEK2;CCL20;CXCL10;CTSS;TLR8;PLAU;MPZL2;PLAUR;ETV4;CXCR4;PRDM1;CA2;LAPTM5;FCER1G;TRIB2;AMMECR1;ITGB2;GLRX;RGS16;TRIB1;PDCD1LG2;CSF2;CFHR2;F2RL1;IL10RA;ID2;INHBA;EREG;PCP4;GPNMB;IL1B;HBEGF;IL2RG;MMP11;C3AR1	non-significant
HALLMARK_UV_RESPONSE_UP	0.0852713178294574	0.129198966408269	0.172324344900946	0.313707982505264	1.2970736431089	154	STARD3;CCNE1;SOD2;GAL;TUBA4A;TFRC;ICAM1;BID;PARP2;AQP3;ASNS;HMOX1;PDLIM3;AP2S1;POLR2H;CA2;EPCAM;GCH1;GGH;CASP3;TAP1;CHRNA5;LHX2;IL6;AGO2;ACAA1;FOS	non-significant
HALLMARK_PEROXISOME	0.163434903047091	0.215045925061962	0.125033367555272	0.311618244450625	1.20927038742154	104	CRAT;PABPC1;SOD2;CRABP1;IDH2;DHCR24;ACSL1;ECH1;NUDT19;IDH1;SLC25A19;FABP6;TSPO;CTPS1;FDPS;ACAA1;SLC25A17;PRDX1;TOP2A;IDE;RDH11;BCL10;IDI1;YWHAH;SCGB1A1;UGT2B17	non-significant
HALLMARK_COAGULATION	0.190728476821192	0.23841059602649	0.11146266692298	0.289438443755289	1.17407346880271	137	FGG;MMP1;DUSP6;ACOX2;HMGCS2;APOC1;F12;OLR1;MMP3;C1QA;PLAU;COMP;FN1;CAPN2;PROZ;FGA;ARF4;CTSE;SH2B2;APOC2;THBS1;MBL2	non-significant
HALLMARK_KRAS_SIGNALING_DN	0.17258883248731	0.221267733958089	0.115240003147781	0.275922426304658	1.16900885756061	191	PNMT;TFAP2B;AKR1B10;PRODH;CALML5;EDN2;IFNG;SPRR3;RIBC2;EDN1;SGK1;TGFB2;PDCD1;ENTPD7;RSAD2;MX1;CD80;MFSD6;SPTBN2;EGF;NR4A2;TCL1A;KRT4;THRB;SLC30A3;LFNG;GPR19;CCR8;BARD1;CYP11B2;YPEL1;SIDT1;SCN10A;SERPINA10;GPR3;CAMK1D;BTG2;ATP4A;NR6A1;SCGB1A1;UGT2B17;ABCB11;ALOX12B;ARPP21;ITGB1BP2;CHST2;CLPS	non-significant
HALLMARK_APOPTOSIS	0.203412073490814	0.24806350425709	0.106729884364606	0.280156611571585	1.15605544789479	159	ERBB2;CD38;TNFSF10;SOD2;ISG20;CASP7;TNFRSF12A;GSR;TGFB2;CD2;FASLG;IL18;BID;HMOX1;GCH1;TSPO;CASP8;CASP3;TAP1;IL6;CD69;GPX1;EBP;CD14;LGALS3;CFLAR;EREG;TOP2A	non-significant
HALLMARK_SPERMATOGENESIS	0.290066225165563	0.345316934720908	0.0862865626267245	0.272801814517991	1.10015440896449	132	DPEP3;CRISP2;CDK1;KIF2C;CCNB2;BUB1;CDKN3;AURKA;TTK;PARP2;SLC2A5;OAZ3;NEK2;ADAD1;PSMG1;EZH2;NCAPH;TNP1;AGFG1;LDHC;GAD1;TNP2;IDE;DBF4;DMRT1;RFC4;PGK2;GFI1;PRM2;DNAJB8;ODF1;COIL;PDHA2;GMCL1;NOS1;MEP1B;ELOVL3;TUBA3C;PAPOLB;DMC1;GRM8;HTR5A;AKAP4;CLPB;DDX4;ARL4A;ZPBP;CLVS1;ZNRF4;MTNR1A;TSSK2	non-significant
HALLMARK_P53_PATHWAY	0.408629441624365	0.475150513516704	0.0662842187012672	0.244796157885712	1.03713525825998	191	CLCA2;TRAF4;DDIT4;TRIB3;IFI30;SDC1;VDR;UPP1;STEAP3;MAPKAPK3;ALOX15B;NDRG1;PERP;CTSD;HMOX1;NUDT15;TAP1;INHBB;GM2A;ITGB4;RGS16;FOS	non-significant
HALLMARK_FATTY_ACID_METABOLISM	0.467362924281984	0.531094232138619	0.0611692626746689	0.242371437234637	0.99840269759715	152	HMGCS2;CRAT;IL4I1;TDO2;DHCR24;ACSL1;ECH1;ME1;IDH1;LDHA;MIF;GPD2;CA2;CBR3;ACSS1;FABP2;ACAA1;HMGCS1;FASN;ACADL;CPT1A	non-significant
HALLMARK_PROTEIN_SECRETION	0.524613220815752	0.582903578684169	0.059221919380382	0.252528712623088	0.96692533373142	94	LMAN1;BNIP3;OCRL;AP2S1;CTSC;ARFGAP3;SGMS1;AP3S1;COPB2;COPE;ADAM10;SEC24D;RAB5A;RAB2A;SH3GL2;MAPK1;ICA1;CLTC;ARF1	non-significant
HALLMARK_DNA_REPAIR	0.938320209973753	0.957469602014034	0.0288567763564905	0.180181830972998	0.736571792016739	145	PDE4B;CCNO;PNP;ZWINT;TYMS;POLR2H;RAD51;NELFB;ADA;POLR2K;NT5C3A;GUK1;RBX1;RFC3;RALA;PDE6G;RFC4;POLR2I;POLR2D;IMPDH2;PRIM1;SEC61A1;TAF13;RAD52;ELL;SNAPC4;STX3	non-significant
HALLMARK_APICAL_SURFACE	0.87797619047619	0.925925925925926	0.0380842053196415	0.215209920833913	0.715993552346659	43	FLOT2;PLAUR;IL2RB;EFNA5;ADAM10;IL2RG;SHROOM2;EPHB4;PKHD1;SLC34A3;CD160;RHCG;NTNG1;CX3CL1;SLC22A12;LYN	non-significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	0.0240742072753014	0.13999620783427	0.589929476493444	184	PDP1;IDH2;OAT;CASP7;GPI;ECH1;IDH1;LDHA;SLC25A5;ACAA1;UQCRFS1;CPT1A;RHOT1;TIMM17A	non-significant
HALLMARK_HEME_METABOLISM	0.888888888888889	0.925925925925926	0.0937465422491719	-0.170886005446432	-0.831803947895038	189	NFE2;HBD;HAGH;ALAS2;C3;DMTN;LMO2;HBB;ABCG2;TRIM58;EZH1;TRAK2;ADD1;UROD;MOCOS;XK;TSPAN5;VEZF1;SNCA;SELENBP1;CCND3;ALAD;BTRC;HEBP1;HBQ1;ACSL6;TMCC2;PIGQ;CPOX	non-significant
HALLMARK_TGF_BETA_SIGNALING	0.644859813084112	0.700934579439252	0.0894366833718621	-0.235144852938225	-0.90119073728453	54	CDKN1C;SMAD3;BCAR3;NCOR2;SKIL;TGFB1;ID3;HDAC1;FKBP1A;LTBP2;ID1;TJP1;KLF10;ENG;RAB31;HIPK2;FURIN	non-significant
HALLMARK_BILE_ACID_METABOLISM	0.103571428571429	0.152310924369748	0.266350657088526	-0.270837162798143	-1.22049488659244	112	SLC27A2;ABCA3;TFCP2L1;ABCA5;SERPINA6;SLC27A5;CH25H;NUDT12;BCAR3;ABCA6;PFKM;LIPE;HSD17B4;SLC29A1;PXMP2;ISOC1;PEX19;PEX12;PEX6;FDXR;PEX11A;DIO1;GSTK1;EPHX2;SLC23A2	non-significant
HALLMARK_HEDGEHOG_SIGNALING	0.160818713450292	0.215045925061962	0.190023305279108	-0.352327602974008	-1.23465429895624	35	HEY2;GLI1;NRCAM;HEY1;RTN1;DPYSL2;CRMP1;CELSR1;ETS2;CNTFR;RASA1	non-significant
HALLMARK_ADIPOGENESIS	0.0370493278593293	0.0638781514816022	0.321775918075361	-0.256061441180226	-1.25004878239122	192	CYP4B1;SPARCL1;ITGA7;PTGER3;LPL;HSPB8;C3;GPAM;SCARB1;NMT1;ADCY6;LIFR;STOM;LIPE;ADIPOR2;ACADS;PHLDB1;PEMT;REEP5;LEP;CDKN2C;HADH;QDPR;ENPP2;COL15A1;DGAT1;SULT1A1;TOB1;MYLK;CD302;LTC4S;ARAF;CMBL;GADD45A;STAT5A;CYC1;PDCD4;EPHX2;GPHN;IDH3A;DHRS7B;NDUFAB1;DHRS7;COL4A1;DNAJC15;ANGPT1;COQ5;SORBS1;CD36	non-significant
HALLMARK_NOTCH_SIGNALING	0.148148148148148	0.205761316872428	0.195789002148949	-0.365000843452362	-1.25816549518914	32	JAG1;CCND1;HEYL;KAT2A;PRKCA;SKP1;DTX1;DLL1;APH1A	non-significant
HALLMARK_PANCREAS_BETA_CELLS	0.140243902439024	0.200348432055749	0.208955027549354	-0.351446137618333	-1.25847047758801	40	SYT13;ABCC8;CHGA;LMO2;INSM1;DCX;PCSK1;SRP14;DPP4	non-significant
HALLMARK_APICAL_JUNCTION	0.00810938597538138	0.0168945541153779	0.380730400722792	-0.279967401113678	-1.36555955939196	190	CD86;IRS1;CALB2;CLDN5;EVL;COL17A1;SLIT2;LAMB3;GAMT;WNK4;TRO;LAMC2;CLDN11;AMIGO2;ITGA10;SRC;NLGN2;FSCN1;NRXN2;THBS3;LAMA3;COL16A1;VWF;HADH;SGCE;PBX2;CD34;MDK;LAYN;ITGA3;STX4;KCNH2;AMIGO1;ACTG2;ADAMTS5;ADRA1B;CTNNA1	significant
HALLMARK_UV_RESPONSE_DN	0.0233375736491388	0.0416742386591764	0.352487857583619	-0.296615920840632	-1.36575538384049	138	IGF1R;IRS1;GJA1;CAV1;CACNA1A;COL3A1;CDON;SMAD3;PTPRM;PRKCA;LAMC1;PDGFRB;APBB2;COL1A1;NIPBL;SRI;FYN;FBLN5;DBP;PMP22;COL1A2;PHF3;PRKCE;PTPN21;CAP2;FZD2;GRK5;MAP1B;KIT;AGGF1;MMP16;DLC1;RUNX1;EFEMP1;MGMT;ID1;MAGI2;LPAR1;BHLHE40;TJP1;YTHDC1;TGFBR3;TGFBR2	significant
HALLMARK_ANGIOGENESIS	0.0762463343108504	0.119134897360704	0.282013350011725	-0.393279121367492	-1.38698993198671	36	SERPINA5;LPL;JAG1;COL3A1;MSX1;KCNJ8;CCND2;FSTL1;POSTN;PTK2;VCAN;TIMP1;FGFR1	non-significant
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0215113210904827	0.0398357797971901	0.352487857583619	-0.430953878573236	-1.57180919046652	42	HEY2;FZD8;JAG1;NOTCH4;HDAC5;KAT2A;HEY1;LEF1;NCOR2;DLL1;CCND2;AXIN1;TCF7	significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.000218331775430358	0.000727772584767859	0.518848077743792	-0.336498636738334	-1.6425619764025	195	SFRP1;AREG;LAMA2;GJA1;SFRP4;IGFBP4;SLIT2;TFPI2;FZD8;DST;GEM;COL3A1;LAMC2;HTRA1;ANPEP;PDLIM4;MATN3;LAMC1;COL5A3;PFN2;COL6A2;PDGFRB;LAMA3;PCOLCE2;COL1A1;MGP;PTX3;GPC1;COL16A1;EFEMP2;COL7A1;FBLN1;CD59;SPARC;ELN;ECM1;SDC4;MSX1;MYLK;FBLN5;PMP22;BASP1;ECM2;COL1A2;PCOLCE;SGCD;SGCB;FBN2;SGCG;TGFB1;FSTL1;POSTN;GADD45A;IGFBP3;VCAN;CAP2;COL6A3	significant
