pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M	0.000302434273839091	0.0144005242697229	0.49849310876659	0.842722891262554	1.98233379624911	10	CHEK1;CHEK2;CDC25B;CDK1;CCNB2;ATM;ATR	significant
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	0.000361306904733374	0.0159749267164256	0.49849310876659	0.655102001445778	1.97564769585221	29	NUP205;SEH1L;NXT2;NUP210;NUP93;NUP155;NUP88;NDC1;NXT1;NUP62;NUP214;NUP160;DDX19B;NXF1;NUP37	significant
KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION	0.000987803282835296	0.035967660710297	0.45505986738723	0.863995833607922	1.91930119020185	8	MCM2;MCM4;MCM5;MCM3;PIF1;MCM6;MCM7	significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.000245974778617601	0.0126881989970246	0.49849310876659	0.908722919042189	1.91543598545316	7	HLA-F;HLA-E;HLA-C;HLA-A;B2M;HLA-G;HLA-B	significant
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE	0.00268370066245193	0.0830605355028871	0.431707695803346	0.717612395962941	1.89930721154708	16	NDC80;CDCA8;CENPW;NUF2;AURKB;INCENP;BIRC5;PMF1	non-significant
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	0.00246673255956651	0.0803635502300878	0.431707695803346	0.690909095422834	1.88905860576628	19	LCK;CD3D;PLCG2;ZAP70;CD247;CD3G;VAV1;LCP2;LAT	non-significant
KEGG_MEDICUS_REFERENCE_ATR_P21_CELL_CYCLE_G2_M	0.00330248483886004	0.0916009066492595	0.431707695803346	0.813552781882719	1.85682064735496	9	CHEK1;CDK1;CCNB2;ATM;ATR	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.000403642457919186	0.0166569787634651	0.49849310876659	0.908671113391483	1.85188976861621	6	HLA-F;HLA-E;HLA-C;HLA-A;HLA-G;HLA-B	significant
KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	0.00351283143237375	0.0916009066492595	0.431707695803346	0.810578813723697	1.85003298021741	9	CDC20;NDC80;TTK;BUB1;BUB1B;AURKB;MAD2L1	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264	0.00367272360348933	0.0916009066492595	0.431707695803346	0.765315509628662	1.8382038734104	11	CCNE1;CCNA2;E2F3;SKP2;E2F2;E2F1;CCNA1	non-significant
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	0.00523603231524365	0.108036800104527	0.407017918923954	0.715379641896841	1.8356186510383	14	FANCE;FANCA;FANCG;UBE2T;FANCC;ATR;FANCL;TOPBP1;FANCB	non-significant
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536	0.00384061775223273	0.0916009066492595	0.431707695803346	0.76344841369379	1.83371931385773	11	CDKN2A;CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT	0.00470358607335933	0.100397233772739	0.407017918923954	0.663168465805287	1.81321118176279	19	TUBB2B;CENPF;TUBB;TUBB3;CENPE;TUBB6;BUB1B;TUBB2A;TUBA1C;TUBA1A;TUBA4A	non-significant
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	0.00569449084811376	0.110153693913538	0.407017918923954	0.748538029749602	1.79790620779179	11	NDC80;NUF2;CENPE;AURKB;AURKA;SPAG5;PPP1CA;PPP1CC;PPP1CB;SPC25	non-significant
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482	0.00858233304022283	0.125705050033656	0.380730400722792	0.785626518291878	1.79308284939801	9	CCNE1;CCNA2;E2F3;E2F2;E2F1;CCNA1	non-significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE	0.00216906895948101	0.0745918714399302	0.431707695803346	0.905597993387299	1.79092058623798	5	C1QA;C1QB;C1QC;C1S;C1R	non-significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497	0.00943204247247525	0.132691688419595	0.380730400722792	0.783247953205048	1.78765410665058	9	CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M	0.00729735847298464	0.124043001631449	0.407017918923954	0.758766308869023	1.78484305234998	10	CHEK1;CDK1;CCNB2;ATR	non-significant
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	0.0100104337829507	0.134705619818402	0.380730400722792	0.595312920980063	1.77652398539311	26	STAT1;IFNG;STAT5A;IFNAR2;JAK2;STAT3;STAT4;JAK3;IFNGR1;TYK2;IFNGR2;STAT2	non-significant
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	0.00355637225674982	0.0916009066492595	0.431707695803346	0.842246294184721	1.77531437437101	7	CASP1;IL1B;CASP4;IL18;CASP5;NLRP3;PYCARD	non-significant
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	0.00998747407243936	0.134705619818402	0.380730400722792	0.669899517492346	1.77302537099823	16	STAT1;IFNG;IL27;JAK2;STAT3;IFNGR1	non-significant
KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY	0.00873233788602136	0.125705050033656	0.380730400722792	0.753488529742725	1.77242815293325	10	IL12RB2;JAK2;IL23A;STAT3;STAT4;IL12A;TYK2	non-significant
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES	0.00384753404342609	0.0916009066492595	0.431707695803346	0.840120104070238	1.77083272108391	7	HLA-F;HLA-E;HLA-C;HLA-A;HLA-G;HLA-B	non-significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498	0.0115621031371574	0.146060037589805	0.380730400722792	0.792849900375404	1.76125589759786	8	CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION	0.00587249095177182	0.110153693913538	0.407017918923954	0.616348939561275	1.74019565955785	22	TUBB2B;KIF2C;TUBB;TUBB3;TUBB6;AURKB;TUBB2A;TUBA1C;TUBA1A;AURKA;TUBA4A;KIF18B;TUBB4A	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	0.00758499908317386	0.124043001631449	0.407017918923954	0.647240050856581	1.73086796030823	17	NCK1;NCK2;ARPC1B;WIPF1;ACTR3;ACTB;ARPC5;ARPC5L;ARPC1A	non-significant
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	0.00790026726836454	0.124043001631449	0.380730400722792	0.817766941833954	1.72371599227819	7	CHEK1;CDK1;CCNB2;ATR	non-significant
KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE	0.0169780883189522	0.172285847039859	0.352487857583619	0.696631759666411	1.72087244166118	12	NDC80;TTK;NUF2;SKA3;AURKB;SKA1;PPP1CA;PPP1CC;PPP1CB	non-significant
KEGG_MEDICUS_REFERENCE_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY	0.0074981640970726	0.124043001631449	0.407017918923954	0.840031925203808	1.71200174042035	6	CASP1;IL1B;IL18;NLRP3;PYCARD;IL33	non-significant
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	0.00734617583745293	0.124043001631449	0.407017918923954	0.62343445738968	1.70774435517852	20	TLR1;MYD88;TNF;TLR2;IRAK1;IL6;NFKB1;IL12A;MAP3K7;IKBKG;RELA	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS	0.0133712545603714	0.150487392233998	0.380730400722792	0.623407528577016	1.70449826838244	19	TUBB2B;TUBB;TUBB3;TUBB6;PLK1;PSRC1;TUBB2A;TUBA1C;TUBA1A;TUBA4A;KIF2A;TUBB4A	non-significant
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.00801570285178994	0.124043001631449	0.380730400722792	0.599957097998036	1.69391503877701	22	TUBB2B;TUBB;TUBB3;TUBB6;TACC3;TUBB2A;TUBA1C;CLTA;TUBA1A;AURKA;TUBA4A;CKAP5;TUBB4A	non-significant
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S	0.0115099040259287	0.146060037589805	0.380730400722792	0.803521688509079	1.69368937990979	7	CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_VARIANT_LOSS_OF_CDKN1B_TO_P27_CELL_CYCLE_G1_S	0.0232383968764803	0.208471995167266	0.352487857583619	0.761757644902335	1.69218681113441	8	CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY	0.0128541037706317	0.150126230830586	0.380730400722792	0.796719459567626	1.67935141855466	7	IL2RB;IL2RG;STAT5A;JAK3;IL2	non-significant
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	0.0145343562312339	0.160656544770246	0.380730400722792	0.79202050349393	1.66944680476203	7	CP;TF;STEAP3;SLC39A14;SLC11A2;TFRC	non-significant
KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S	0.028373811314495	0.234409829112421	0.352487857583619	0.649470714237838	1.66650053557165	14	CCNE1;CCNA2;E2F3;SKP2;E2F2;CUL1;E2F1;CCNA1	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	0.0184810764851242	0.18451268297245	0.352487857583619	0.639997035345914	1.65838046436012	15	CCNE1;CKS1B;E2F3;SKP2;E2F2;CUL1;E2F1;MYC	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCNE_TO_CELL_CYCLE_G1_S	0.016735601685226	0.172285847039859	0.352487857583619	0.810644578860139	1.65210974515541	6	CCNE1;E2F3;E2F2;E2F1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.00859107679463371	0.125705050033656	0.380730400722792	0.526038047997375	1.64786268050004	35	PSMB2;APP;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	0.041439589971381	0.305370311812915	0.321775918075361	0.654325789991582	1.64219881348421	13	MMP1;CCL2;CYBB;TNF;IL1B;ACE2;IL6;NFKB1;IL12A	non-significant
KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY	0.0419334854695171	0.305374441242719	0.321775918075361	0.735210633787756	1.63321464015097	8	PLCG2;LYN;SYK;BTK;BLNK	non-significant
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	0.0200276522825486	0.194655117975942	0.352487857583619	0.610448409981031	1.63247869605553	17	FEN1;RFC2;RFC4;RFC5;PCNA;POLD1;POLE3;LIG1;RFC3;POLD2;POLD3	non-significant
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0104676410951528	0.137861060380842	0.380730400722792	0.520041578546297	1.62907818713343	35	PSMB2;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PRNP;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.0432971464838748	0.31158946931408	0.321775918075361	0.73293391763016	1.62815708794868	8	BID;BAK1;BAX;CASP3	non-significant
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	0.0301600034554253	0.239413759242446	0.352487857583619	0.677396483975731	1.6270320214508	11	APH1A;NOTCH1;ADAM17;NCSTN;NOTCH2;PSENEN	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	0.0131923306447467	0.150487392233998	0.380730400722792	0.593643070454624	1.62613822598845	20	TUBB2B;TUBB;TUBB3;TUBB6;ARHGEF2;TUBB2A;TUBA1C;TUBA1A;TUBA4A	non-significant
KEGG_MEDICUS_REFERENCE_SIALYL_LEWIS_X_ANTIGEN_BIOSYNTHESIS	0.0252692835713614	0.21927371506514	0.352487857583619	0.795495295490648	1.62123520489506	6	FUT3;FUT4;FUT7;ST3GAL6	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0149052886846811	0.161866205189782	0.380730400722792	0.506622781075228	1.62005600186284	39	PSMB2;PSMC4;PSMB6;PSMD11;VCP;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.0339086667708156	0.260974245736823	0.321775918075361	0.670126311402055	1.60956986471001	11	BID;APP;BAK1;FAS;BAX	non-significant
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	0.0165122112595959	0.172285847039859	0.352487857583619	0.587032507061498	1.60803022412018	20	NCAPD2;KIF4A;DNMT3B;TOP2A;NCAPG;PPP2R5D;NCAPD3;PPP2R5A;NCAPH;SMC4;NCAPG2	non-significant
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	0.0255051817200163	0.21927371506514	0.352487857583619	0.599277823586717	1.60260599262473	17	MYD88;TNF;IRAK1;IL6;NFKB1;IL12A;MAP3K7;IKBKG;RELA	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY	0.0437936733930936	0.31158946931408	0.321775918075361	0.603475087984023	1.5972196035703	16	TUBB2B;TUBB;TUBB3;TUBB6;TUBB2A;TUBA1C;TUBA1A;TUBA4A	non-significant
KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS	0.032251651297272	0.252705976620397	0.321775918075361	0.75739353205656	1.59645893819836	7	B4GALT3;GCNT2;B4GALT1	non-significant
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY	0.059661130525761	0.362061174465157	0.321775918075361	0.716166967897092	1.59091058127938	8	PLCG2;PRKCB;PRKCA;PLCG1	non-significant
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY	0.0342779150875558	0.260974245736823	0.321775918075361	0.754161492111956	1.58964633835457	7	CD40LG;RELB;CD40;NFKB2;TRAF2;CHUK	non-significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	0.059661130525761	0.362061174465157	0.321775918075361	0.715579703583583	1.58960601816456	8	MRAS;RAF1;BRAF;PPP1CA;PPP1CC;PPP1CB;ARAF	non-significant
KEGG_MEDICUS_REFERENCE_BCR_BCAP_CD19_PI3K_SIGNALING_PATHWAY	0.0570278504181124	0.35656807483648	0.321775918075361	0.619151522464151	1.58870341828632	14	CD19;LYN;CR2;SYK;PIK3CD;PIK3AP1	non-significant
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	0.0301684543148801	0.239413759242446	0.352487857583619	0.569543150664145	1.58655806762953	21	TUBB2B;TUBB;TUBB3;TUBB6;TUBB2A;TUBA1C;TUBA1A;TUBA4A	non-significant
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0201258926501782	0.194655117975942	0.352487857583619	0.495425195522245	1.58374463259773	38	PSMB2;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_DCTN1_TO_RETROGRADE_AXONAL_TRANSPORT	0.0299556884873297	0.239413759242446	0.352487857583619	0.58741494676708	1.57088194622646	17	TUBB2B;TUBB;TUBB3;TUBB6;TUBB2A;TUBA1C;TUBA1A;TUBA4A	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0205166866822204	0.195381985481453	0.352487857583619	0.490719555524536	1.56920136807062	39	PSMB2;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.0480974121197177	0.334520203394441	0.321775918075361	0.762029800401616	1.55303186152504	6	CDK6;E2F3;E2F2;E2F1;CDK4	non-significant
KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I	0.0501154531239383	0.343467778968315	0.321775918075361	0.755863506325465	1.5404648317806	6	NCAPD2;NCAPG;NCAPH;SMC4;CSNK2A2	non-significant
KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.0477571570693734	0.334520203394441	0.321775918075361	0.587503913143362	1.52235863368565	15	FASLG;BID;BAK1;FAS;BAX;CASP10;TNFSF10;TNFRSF10B	non-significant
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	0.0951687024114008	0.442928020997422	0.287805130535564	0.590377549247467	1.5148712335166	14	CENPA;CENPW;CENPN;CENPI;CENPL;CENPO;CENPQ	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.0278715878165556	0.234409829112421	0.352487857583619	0.482364586248231	1.51105153533927	35	PSMB2;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	0.0798079957352122	0.415135708908373	0.287805130535564	0.714956988432388	1.50700979913443	7	C1QA;C1QB;C2;C1QC;C1S;C1R	non-significant
KEGG_MEDICUS_REFERENCE_EGF_JAK_STAT_SIGNALING_PATHWAY	0.0825364088868689	0.425075246193858	0.287805130535564	0.713952033624179	1.50489152241546	7	STAT1;STAT5A;STAT3	non-significant
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339	0.0706150341685649	0.39037737768284	0.257206466468838	0.634145477598001	1.4916979531643	10	BIRC5;NFKB1;PIK3CD;MTOR;RELA;PIK3CB;AKT2;AKT1;PIK3CA	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	0.110451015140963	0.461953907920651	0.287805130535564	0.580518036933299	1.48957235214777	14	ARPC1B;ACTR3;ACTB;ARPC5;ARPC5L;ARPC1A;ABI1;WASF2;ARPC2;ACTG1	non-significant
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	0.0546397241289902	0.352169284980179	0.321775918075361	0.506493446741139	1.48696746047065	25	EZH2;EHMT2;JARID2;TFDP1;EED;WDR5;AEBP2;PCGF6;HDAC2;RING1;L3MBTL2	non-significant
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.0622714535470462	0.363641790053034	0.321775918075361	0.5497769219149	1.47022925759926	17	CDC20;BUB1B;TRIP13;MAD2L1;MAD2L1BP;ANAPC5;CDC26	non-significant
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	0.0917225950782998	0.43133576329331	0.222056046145248	0.721297941323502	1.47001952408874	6	ASS1;ARG2;ARG1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.037225485646029	0.277621392950505	0.321775918075361	0.468980889070003	1.46912587009304	35	PSMB2;PSMC4;PSMB6;PSMD11;PSMC2;PSMB4;PSMA8;PSMD7;PSMA5;PSMA4;PSMD8;PSMD2;PSMD6;PSMD13;ADRM1;PSMD14;PSMC3;PSMD1;PSMD12;PSMA2;PSMB5;PSMB3	non-significant
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.0589622641509434	0.362061174465157	0.287857117255149	0.527331926132067	1.46897161478958	21	CDC20;MAD2L2;PTTG2;BUB1B;PTTG1;MAD2L1	non-significant
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	0.0620532041553316	0.363641790053034	0.321775918075361	0.484468968904472	1.46105491971579	29	NCKAP1L;CYTH4;ARPC1B;CYTH1;ACTR3;ACTB;ARPC5;ARPC5L;ARF1;ARPC1A;BRK1;PIK3CD;ABI1;PIK3CB;WASF1;WASF2;ARPC2	non-significant
KEGG_MEDICUS_REFERENCE_CCR5_GNB_G_PLCB_G_PKC_SIGNALING_PATHWAY	0.0689655172413793	0.389119922630561	0.261663521711573	0.487413217345872	1.45453129084958	26	CCL5;CCR5;PRKCB;PLCB4;GNGT2;GNG5;PLCB2;GNGT1;PRKCA;GNG4	non-significant
KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION	0.0797266514806378	0.415135708908373	0.241339976815091	0.605091385731304	1.45336310975618	11	FEN1;DNA2;PCNA;POLD1;LIG1;RNASEH2A;POLD2;POLD3	non-significant
