pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY	0.0880829015544041	0.411921285293279	0.197822021315103	0.69034440335803	1.40490142965941	6	ATF4;EIF2AK3;EIF2S1;DDIT3	non-significant
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.0855365474339036	0.407285560473741	0.190023305279108	0.442420811664529	1.40214071948493	34	RPS5;RPS8;RPSA;RPS12;RPS19;RPS13;RPS6;RPS20;RPS10;RPS4Y2;RPS17;RPS27;RPS16;RPS4X;RPS3;RPS28;RPS7;RPS27A;RPS4Y1;RPS24;RPS11;RPS25;RPS18	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.0923824959481361	0.420476213175708	0.186432558434075	0.575262880459164	1.39295555262132	11	PLCB4;PLCB1;GRM1;PLCB3;PRKCG;ITPR3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_ITPR1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.101899827288428	0.436136002312473	0.183023938384487	0.646762463874804	1.38618022360567	7	PLCB4;PLCB1;GRM1;PLCB3	non-significant
KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY	0.097682119205298	0.43500166754014	0.183023938384487	0.607495017047957	1.38501139498067	9	PIK3R3;ICOS;PIK3R2;ICOSLG	non-significant
KEGG_MEDICUS_REFERENCE_FE_TF_TRANSPORT	0.103626943005181	0.436136002312473	0.181383128498408	0.644448714528962	1.38122125680606	7	CP;TFRC;STEAP3;SLC39A8	non-significant
KEGG_MEDICUS_REFERENCE_BRANCHING_MICROTUBULE_NUCLEATION	0.0990566037735849	0.435224660163836	0.176694268938498	0.44580077111704	1.38096821032794	31	TUBA4A;TUBB4B;HAUS8;TUBB1;TUBB3;TUBA1B;TUBA1C;TPX2;HAUS3	non-significant
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.111464968152866	0.448031268094962	0.166933848713193	0.473113715167856	1.38010929739914	22	PLCB4;CASP7;SLC25A5;PLCB1;CASP3;SLC25A31;APAF1;VDAC2;CYCS;PLCB3;GRM5;ITPR3	non-significant
KEGG_MEDICUS_REFERENCE_ACH_CHRN_RAS_ERK_SIGNALING_PATHWAY	0.10625	0.441401006711409	0.169570644405628	0.478161544048368	1.37543562717446	20	ATF4;KRAS;CREB3L4;CREB3L2;CREB3L1;MAPK1;CREB3L3	non-significant
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	0.114599686028257	0.448969656022097	0.163180127180689	0.488652701200382	1.37498824358361	19	IL1R1;FOS;IL1B;IL1RAP;MAPK10;MAPK9;MYD88;TAB1;IL1A;MAP2K4;JUN;TAB2;IRAK4	non-significant
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	0.103626943005181	0.436136002312473	0.181383128498408	0.674617972279755	1.37289699042902	6	PLCB4;PLCB1;PLCB3	non-significant
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	0.103626943005181	0.436136002312473	0.181383128498408	0.674208087022259	1.37206284390527	6	ASS1;ARG2;OTC	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	0.109204368174727	0.447216761597527	0.166933848713193	0.457771132223385	1.36964495486736	26	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;TUBA1C;TPX2	non-significant
KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.112676056338028	0.448969656022097	0.16440575583821	0.451843475479443	1.3667363931666	28	PLCB4;ATF4;PLCB1;CREB3L4;CREB3L2;CREB3L1;CYP11B2;CAMK1D;CREB3L3;CAMK1G;CAMK2D;CAMK2A;PLCB3;CREB1;CREB5;CALM2;ATF2	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION	0.113989637305699	0.448969656022097	0.172324344900946	0.670362931290803	1.36423767032798	6	MYCN;MAX;MDM2	non-significant
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	0.102773246329527	0.436136002312473	0.176694268938498	0.583334428964636	1.36186456249981	10	CASP7;CASP8;CASP3;TRADD;TRAF2;FADD;RIPK1;TNF	non-significant
KEGG_MEDICUS_REFERENCE_BREAK_INDUCED_REPLICATION	0.110183639398998	0.447216761597527	0.172324344900946	0.612238964772437	1.36012672711152	8	PIF1;MCM4;MCM5;MCM7;MCM6;POLD3	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	0.120826709062003	0.467448330683625	0.159646701919906	0.459864260574432	1.34864654078641	23	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	0.129952456418384	0.472456748709057	0.153158808683073	0.516440941279209	1.34717814299311	14	IFNA10;IRF7;IFNA21;IFNA5;IFNA2;IFNA8;TRAF3;IFNA6;IFNA16;IKBKE;IFNA4;TBK1	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GRM1_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.124172185430464	0.471747414262384	0.160801401070022	0.588521256267408	1.34175363294273	9	PLCB4;PLCB1;GRM1;PLCB3;ITPR3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.127186009538951	0.471747414262384	0.155241966228839	0.457178506428526	1.34077001427888	23	ATF4;CREB3L4;CREB3L2;CREB3L1;CYP11B2;CAMK1D;CREB3L3;CAMK1G;CAMK2D;CAMK2A;CREB1;CREB5;CALM2;ATF2;ATP2B3	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.126878130217028	0.471747414262384	0.159646701919906	0.602862737850215	1.33929685908587	8	BID;CASP8;CASP3;APAF1;CYCS	non-significant
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_SPRED_AND_NF1	0.129533678756477	0.472456748709057	0.160801401070022	0.656331436129125	1.33568254984462	6	KRAS;SPRED2;SPRED1	non-significant
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	0.142630744849445	0.492572944297082	0.14551614609036	0.478841993283956	1.3345307374374	18	STAT1;IFNAR2;IFNA10;IRF7;IFNA21;IFNA5;IFNA2;IFNA8;IFNA6;IFNA16;STAT2;IFNB1;IFNA4	non-significant
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	0.134375	0.480798410404624	0.149207542435322	0.458592389343813	1.33131512366607	21	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;TUBA1C	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.142630744849445	0.492572944297082	0.14551614609036	0.477334295598168	1.33032878996272	18	PLCB4;SLC25A5;PLCB1;SLC25A31;VDAC2;GRM1;CYCS;PLCB3	non-significant
KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY	0.1312	0.472456748709057	0.153158808683073	0.535914750878476	1.32909111169826	12	HIF1A;TGFB2;VEGFA;RBX1	non-significant
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.1312	0.472456748709057	0.153158808683073	0.535834352582583	1.32889172054455	12	HMGCS2;FDPS;HMGCS1;MVD;IDI1;GGPS1;ACAT2;MVK	non-significant
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PI3P_SYNTHESIS_BY_PI3KC3_C1	0.127243066884176	0.471747414262384	0.157402899305283	0.567279079425615	1.32438141305748	10	WIPI1;WDR45B;NRBF2	non-significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY	0.13128038897893	0.472456748709057	0.154190966581424	0.546660801386347	1.3236977815842	11	HAMP;BMP6;ACVR1;SMAD5	non-significant
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS	0.138147566718995	0.483277971779803	0.147331213699377	0.470086062777144	1.32274478009286	19	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;TUBA1C	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	0.154213036565978	0.514941108640145	0.139599673451922	0.444517621293953	1.30363936420682	23	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.146496815286624	0.501002920786853	0.143758989039275	0.446442364525647	1.30230690483386	22	PLCB4;SLC25A5;PLCB1;CASP3;SLC25A31;APAF1;VDAC2;CYCS;PLCB3;GRM5;ITPR3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.152350081037277	0.514941108640145	0.142056643575821	0.537606151653841	1.30177263214319	11	BID;CASP8;CASP3;APAF1;CYCS	non-significant
KEGG_MEDICUS_REFERENCE_ANTEROGRADE_AXONAL_TRANSPORT	0.157392686804452	0.514941108640145	0.138022242496643	0.442244759482021	1.29697372940294	23	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;KIF5B;TUBA1C	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	0.155440414507772	0.514941108640145	0.14551614609036	0.636063661771738	1.29443614438063	6	ATF4;EIF2AK3;EIF2S1;DDIT3	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	0.158059467918623	0.514941108640145	0.136490437780413	0.427730552408567	1.29379961019851	28	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	0.157566302652106	0.514941108640145	0.136490437780413	0.435334092112449	1.29256231202681	24	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;KIF5B;TUBA1C	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY	0.195859872611465	0.574892050928397	0.122107920287081	0.503601207146585	1.2835575697861	13	ACTR3;ARPC2;ARPC5L;ACTR2;ACTB;ARPC5;CDC42;ARPC1B;ARPC4;ARPC3	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY	0.175911251980983	0.549579439252336	0.129442887745046	0.465459188711431	1.28343832404535	17	ACTR3;WIPF3;ARPC2;ARPC5L;ACTR2;ACTB;ARPC5;ARPC1B;NCK2;ARPC4;WIPF1;ARPC3	non-significant
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	0.17981072555205	0.551004154043165	0.127505315300183	0.484700455224399	1.28146404350296	15	CDK1;CDCA5;AURKB;PLK1;PPP2R1B	non-significant
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	0.175824175824176	0.549579439252336	0.128788713061714	0.471842230793044	1.28075973878045	16	ATF4;CREB3L4;CREB3L2;CREB3L1;CREB3L3;CREB1;PRKACB;PRKACG;CREB5;ATF2;ADCY5;DRD1	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	0.166926677067083	0.535089966062624	0.132147260608774	0.427828575733786	1.28005723614726	26	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	0.167701863354037	0.535089966062624	0.131457611642763	0.412987476294569	1.27365602626445	30	CDC45;MCM10;MCM4;GINS1;MCM5;RFC3;RFC4;PRIM1;POLE2;RFC2;MCM7;WDHD1;MCM6;POLE3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_IRE1A_JNK_SIGNALING_PATHWAY	0.188255613126079	0.560241464062708	0.130777137971974	0.624189626510904	1.27027161283285	6	MAP3K5;MAPK10;MAPK9	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	0.170807453416149	0.542204172638955	0.130105630751129	0.410910771029829	1.26725145390563	30	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KCNJ5_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.177570093457944	0.549579439252336	0.127505315300183	0.423479983200564	1.26332666440936	25	ATF4;CREB3L4;CREB3L2;CREB3L1;CYP11B2;CAMK1D;CREB3L3;CAMK1G;CAMK2D;CAMK2A;CREB1;CREB5;KCNJ5;CALM2;ATF2;CACNA1D;CALM3	non-significant
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	0.199683042789223	0.574892050928397	0.120433371642259	0.482550074796662	1.25877106500411	14	UBE2T;FANCG;FANCA;FANCB;FANCD2;FANCE;FANCM	non-significant
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	0.202003338898164	0.574892050928397	0.123257226381337	0.562248597396883	1.24907003409153	8	FCGR3A;FCGR3B;FCGR2A;RAC3	non-significant
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	0.214162348877375	0.578892986703472	0.121543282035469	0.581430421331172	1.24615665946872	7	MAP3K5;ERN1;MAPK10;MAPK9;TRAF2	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY	0.220285261489699	0.587743865785016	0.11378726182188	0.476967752372734	1.24420912353985	14	ACTR3;ARPC2;ARPC5L;ACTR2;BAIAP2L1;ACTB;ARPC5;ARPC1B;ARPC4;ARPC3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.196567862714509	0.574892050928397	0.120433371642259	0.418827649558702	1.2435525837809	24	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;KIF5B;TUBA1C	non-significant
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.201986754966887	0.574892050928397	0.122679189568808	0.543881462746818	1.23998057973146	9	GPI;GMPPA;GMPPB	non-significant
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	0.1984375	0.574892050928397	0.119887845115423	0.430746783937043	1.23904667845455	20	TLR2;IL12A;IL6;NFKBIA;TLR1;MYD88;TLR4;CHUK;TAB2;IRAK4;TNF;TIRAP	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_CACNA1D_H_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.196567862714509	0.574892050928397	0.120433371642259	0.417232794766674	1.23881725697172	24	ATF4;CREB3L4;CREB3L2;CREB3L1;CYP11B2;CAMK1D;CREB3L3;CAMK1G;CAMK2D;CAMK2A;CREB1;CREB5;CALM2;ATF2;CACNA1D;CALM3	non-significant
KEGG_MEDICUS_REFERENCE_BCR_PLCG_ITPR_SIGNALING_PATHWAY	0.210350584307179	0.578697829716194	0.120433371642259	0.557533050181436	1.23859415429667	8	BLNK;BTK;SYK;LYN;ITPR3	non-significant
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	0.213500784929356	0.578892986703472	0.115240003147781	0.437380617723289	1.23071704272489	19	IFNA10;IRF7;IFIH1;IFNA21;IFNA5;IFNA2;IFNA8;TRAF3;IFNA6;IFNA16;AZI2;IKBKE;TANK;IFNB1;IFNA4;TBK1	non-significant
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	0.205607476635514	0.574892050928397	0.117249716749792	0.408559674070814	1.22993328500871	27	CDC45;MCM4;CDT1;GINS1;MCM5;ORC6;POLE2;ORC2	non-significant
KEGG_MEDICUS_REFERENCE_CGAS_STING_SIGNALING_PATHWAY	0.222042139384117	0.587844254510921	0.114750719227023	0.506557937956204	1.22659173113568	11	IFNA10;IFNA21;IFNA5;IFNA2;IFNA8;IFNA6;IFNA16;IFNB1;IFNA4;TBK1;IRF3	non-significant
KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY	0.216965742251224	0.58284244491141	0.116739204791222	0.523783078120223	1.2228347532908	10	IL12A;IL23R;JAK2;STAT4;IL12RB2;STAT3;IL12RB1	non-significant
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	0.213728549141966	0.578892986703472	0.114750719227023	0.407772622409066	1.22005009862236	26	TLR2;MAP2K3;FOS;MAP2K6;MAPK1;MAPK10;MAPK9;MYD88;TLR4;MAP2K4;JUN;MAPK14;TAB2;IRAK4	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.207006369426752	0.574892050928397	0.118287526124085	0.418055048949681	1.2194989098454	22	TUBA4A;CAPN2;TUBB4B;TUBB1;TUBB3;TUBA1B;TUBA1C	non-significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY	0.235392320534224	0.61464052975255	0.112843355675562	0.547252731841089	1.21575579126775	8	MAP3K5;FOS;MAPK10;MAPK9;MAP2K4;JUN	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.207109737248841	0.574892050928397	0.116234148779716	0.380614935976622	1.21442356200654	35	PSMD3;PSMB5;PSMD11;PSMD8;PSMA3;PSMD7;PSMD14;PSMC5;PSMA6;PSMA2;PSMB6;PSMD2;PSMB7;PSMC1;PSMB3;PSMD12;PSMD1;PSMA1;PSMA8;PSMA5;PSMB4;PSMD4;PSMB1	non-significant
KEGG_MEDICUS_REFERENCE_FAS_JNK_SIGNALING_PATHWAY	0.252158894645941	0.627628304263665	0.110564716336619	0.566049985101573	1.21319238321161	7	MAP3K5;FASLG;MAPK10;MAPK9	non-significant
KEGG_MEDICUS_REFERENCE_COPII_VESICLE_FORMATION	0.2336	0.612705084745763	0.110564716336619	0.488571291703427	1.21167734265484	12	SEC24A;SEC13;SEC24D;SEC24C;SAR1A;SEC23B;SEC23A	non-significant
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	0.239302694136292	0.61464052975255	0.108394255853397	0.464309888619028	1.21119005780943	14	CENPA;CENPN;CENPI;CENPL;CENPM;CENPO	non-significant
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY	0.239302694136292	0.61464052975255	0.108394255853397	0.464154334916159	1.21078428334072	14	ACTR3;ARPC2;ARPC5L;ACTR2;ABI1;ACTB;ARPC5;ARPC1B;ARPC4;ARPC3	non-significant
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	0.237577639751553	0.61464052975255	0.107554375265169	0.391130076162833	1.20624766403992	30	ITGB6;ITGB7;ITGA11;FN1;ITGB4;ITGA8	non-significant
KEGG_MEDICUS_REFERENCE_ALTERNATIVE_PATHWAY_OF_COMPLEMENT_CASCADE_C3B_BREAKDOWN	0.253496503496503	0.627628304263665	0.11101149245045	0.617708645240572	1.20244852737911	5	CD46;CD55	non-significant
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	0.225755166931638	0.594648716300781	0.112378519110475	0.408164655946868	1.19702681531808	23	KDELR2;KDELR3;COPB2;COPE;TMED3;ARF1;ARCN1;COPZ1;TMED10;TMED5;COPG1;KDELR1;TMED6;GBF1	non-significant
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY	0.251980982567353	0.627628304263665	0.105125131597001	0.429097947734938	1.19589427964811	18	IFNA10;IRF7;IFNA21;IFNA5;IFNA2;IFNA8;TRAF3;IFNA6;IFNA16;AZI2;IKBKE;TANK;IFNB1;IFNA4;TBK1;IRF3	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.252747252747253	0.627628304263665	0.104343952581949	0.439543243960976	1.19308797216392	16	CASP7;SLC25A5;CASP3;SLC25A31;APAF1;VDAC2;CYCS	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP1A1_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	0.244548286604361	0.62039094019713	0.105920292736253	0.399628931600692	1.19217414090024	25	ATF4;CREB3L4;CREB3L2;CREB3L1;CYP11B2;CAMK1D;CREB3L3;CAMK1G;CAMK2D;CAMK2A;CREB1;CREB5;CALM2;ATF2;CACNA1D;CALM3	non-significant
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY_AUXILIARY_FACTOR	0.276338514680484	0.658510638297872	0.104732821580651	0.581977906916302	1.18436767138222	6	HFE;TFR2;ACVR1	non-significant
KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.251223491027732	0.627628304263665	0.107140237276725	0.505982242937464	1.18127655714365	10	RPS6KB2;RPS6KB1;EREG	non-significant
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	0.287145242070117	0.668206409178204	0.10027910675413	0.53045273548343	1.17843356028246	8	TGFBR1;MSTN	non-significant
KEGG_MEDICUS_PATHOGEN_YERSINIA_YOPP_J_TO_TLR2_4_MAPK_SIGNALING_PATHWAY	0.283246977547496	0.665705421044617	0.103197466945307	0.577720786725179	1.17570411995246	6	MAP2K3;MAP2K6;MAP2K4	non-significant
KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.28881469115192	0.669574134168683	0.0999276973731092	0.528362281529594	1.17378948752982	8	CSGALNACT1;CSGALNACT2;CHPF	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY	0.2784	0.660266666666667	0.0995791200495904	0.470834027943686	1.16768818286725	12	IFNA10;IFNA21;IFNA5;IFNA2;IFNA8;IFNA6;IFNA16;IFNB1;IFNA4;TNF	non-significant
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY	0.302170283806344	0.685140680132333	0.0972150808846466	0.522802587168323	1.16143828264016	8	NQO1;AKR1A1;HMOX1	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	0.300518134715026	0.683899725693386	0.0995791200495904	0.566136929533892	1.15213012203223	6	MYCN;NTRK1	non-significant
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY	0.298951048951049	0.683899725693386	0.100633389423036	0.590572928191378	1.14962539910239	5	FOS;MAPK10;MAPK9;JUN	non-significant
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.260731319554849	0.635404278757683	0.103197466945307	0.390892277172372	1.1463720115369	23	PLCB4;CASP7;SLC25A5;PLCB1;CASP3;SLC25A31;APAF1;VDAC2;CYCS;PLCB3;GRM5;ITPR3	non-significant
KEGG_MEDICUS_REFERENCE_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	0.31433506044905	0.702431055660513	0.096887770327544	0.533101461348015	1.14257512482813	7	C1QB;C1QA;C1QC;C2	non-significant
KEGG_MEDICUS_REFERENCE_CD40_NFKB_SIGNALING_PATHWAY	0.321243523316062	0.707139377173481	0.0956031492204301	0.530137511030323	1.13622260818775	7	TRAF3;CD40LG;TRAF2;CD40;CHUK;NFKB2	non-significant
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	0.322970639032815	0.707139377173481	0.0952879846194844	0.528316285563805	1.13231924819792	7	IL18;IL1B;PYCARD;CASP1;CASP4;CASP5	non-significant
KEGG_MEDICUS_REFERENCE_BLOOD_GROUP_H_O_ANTIGEN_TYPE_1_BIOSYNTHESIS	0.339160839160839	0.71292830405989	0.0931454575337804	0.575267623029715	1.11983167386554	5	FUT2;B3GALT5;B3GALT1;B3GALT2;B3GNT5	non-significant
KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	0.343598055105348	0.71292830405989	0.0880945010398517	0.461064623690818	1.11643311171887	11	RPS6KB2;RPS6KB1;EREG	non-significant
KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	0.352649006622517	0.717598692610183	0.0878312634480124	0.488230178396871	1.11310272755658	9	PROKR2;MAPK1;PROK1;PROKR1;GNAI3	non-significant
KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.323296354992076	0.707139377173481	0.0902635484340068	0.398125427246779	1.10957398780427	18	TUBA4A;TUBB4B;TUBB1;TUBB3;TUBA1B;TUBA1C	non-significant
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	0.340659340659341	0.71292830405989	0.086794975677172	0.406050393288677	1.10217560383697	16	FOS;MAPK10;MAPK9;TAB1;TRADD;TRAF2;MAP2K4;JUN;TAB2;RIPK1;TNF	non-significant
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	0.355785837651123	0.719710567013219	0.0897104652742981	0.54128572684075	1.10155610416155	6	E2F1;E2F2;E2F3	non-significant
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	0.334379905808477	0.71292830405989	0.0878312634480124	0.39122670371461	1.10084752803396	19	VAV1;CD3D;CD3G;CD247;VAV2;LCP2;LCK;ZAP70;ITPR3;CD4;GRAP2;CD3E	non-significant
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION	0.344	0.71292830405989	0.0873098257637931	0.443854497334156	1.10077781275309	12	ATF4;CREB3L4;CREB3L2;CREB3L1;CREB3L3;CREB1;CREB5;ATF2	non-significant
